backend,precision,matrix_size,n,lat_ms_median,lat_ms_mean,lat_ms_std,lat_ms_cv,lat_ms_min,lat_ms_max,gflops_median,gflops_mean,matmuls_per_sec_median,memory_mb,speedup_vs_cpu
mps,float32,1024,100,0.7606044964632019,0.7676595498196548,0.03091959563278284,0.04027774504993358,0.7275839961948805,0.9533339980407618,2823.390701062275,2801.5101805959234,1314.7437395518737,32.390625,
mps,float32,2048,50,4.252292001183378,4.339005079964409,0.39376097396312476,0.09074913873259505,4.150042004766874,6.258041998080444,4040.14361706498,3982.4927637046803,235.16729324366912,1024.390625,
mps,float32,4096,30,33.895332999236416,34.19730543270513,1.1388630104454862,0.0333027118960173,33.31116600020323,39.69320900068851,4054.8053934807267,4022.8252431893466,29.502586684205983,1024.375,
mps,float32,8192,10,270.8775000028254,271.1848749015189,5.104833837367823,0.01882418346237654,264.4601659994805,279.5773750040098,4059.1647540398417,4055.7607976228765,3.6917056602691973,1024.375,
