backend,batch_size,sequence_length,step_ms_median,step_ms_mean,step_ms_std,step_ms_cv,n,tokens_per_s_median,tokens_per_s_mean,tokens_per_s_std,tokens_per_s_cv,loss_first,loss_last,memory_mb,speedup_vs_cpu
mps,8,128,20.51879150167224,20.633954150252976,0.4841883640648519,0.023465612094466907,20,49905.782042078055,49651.64404224865,1108.908231589849,0.02233376664519462,8.33617877960205,8.193924903869629,1194.734375,
mps,8,256,37.05162500045844,37.38157495026826,1.0595495045799015,0.02834416436411537,20,55274.230629597034,54825.789968013225,1465.4510048532006,0.026729227352823962,8.324803352355957,8.088589668273926,1330.71875,
mps,8,512,77.1311454991519,77.64047490090888,0.9996459051018879,0.012875319301919748,20,53104.35958158126,52764.14417621746,666.8317339205047,0.01263797118917486,8.294733047485352,7.905445098876953,1266.71875,
mps,16,128,34.8502915003337,35.15395415015519,1.1039480820175867,0.03140324065117191,20,58765.67065305548,58308.38834170803,1688.789483526122,0.028963062289240633,8.317476272583008,8.084990501403809,1394.71875,
mps,16,256,68.20374999733758,68.61801239974739,1.1394978835916445,0.016606395955529592,20,60055.348984595475,59707.82324646572,953.6394160867706,0.015971766583254554,8.30079460144043,7.935308456420898,1250.71875,
mps,16,512,149.44543700039503,150.15340624922828,1.5338518143596969,0.010215231560007185,20,54815.998083037215,54562.867857747944,549.3498523711506,0.010068199747186543,8.275206565856934,7.752979278564453,2346.71875,
mps,32,128,63.50897899756092,63.950797850702656,1.0498252902676874,0.016416140619833604,20,64494.895646802026,64065.26626829116,1027.7088755054738,0.016041592197582638,8.302080154418945,7.985576629638672,1378.71875,
mps,32,256,130.99702099862043,131.4583875504468,1.2088170867315227,0.009195435219130788,20,62535.81346293549,62321.231711528904,564.8428958264137,0.009063410338886524,8.280315399169922,7.773318767547607,2338.71875,
mps,32,512,300.60164550013724,300.6300936507614,1.863716241567167,0.006199366866220071,20,54504.02632611599,54500.85324869647,336.98088239052487,0.0061830386554284755,8.247682571411133,7.602056503295898,3434.71875,
