run_id,timestamp,experiment,backend,device,model,dataset,batch_size,sequence_length,precision,phase,iteration,latency_ms,throughput,throughput_unit,memory_mb,memory_kind,loss,accuracy,status,error_type,error,extra,metadata
20260919T172639,2026-09-19T17:32:25.046+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,10,68.36035450032796,59465.97058919525,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),1.102844733081452,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 110.36039508399699, ""window_s"": 10.056440583997755, ""steps_in_window"": 146, ""step_ms_mean"": 68.68967976722521, ""step_ms_max"": 73.04454100085422, ""samples_per_sec"": 232.28894761404393, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.4, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:32:35.075+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,11,68.23581250137067,59602.04837253436,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.9832921628266165,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 120.39387575, ""window_s"": 10.033480666003015, ""steps_in_window"": 146, ""step_ms_mean"": 68.52991610976959, ""step_ms_max"": 72.85383300040849, ""samples_per_sec"": 232.82050145521234, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.0, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:32:45.134+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,12,68.29704149640747,59481.709347891876,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.8730276055531959,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 130.44765541699599, ""window_s"": 10.053779666995979, ""steps_in_window"": 146, ""step_ms_mean"": 68.69997543806875, ""step_ms_max"": 77.06937499460764, ""samples_per_sec"": 232.35042714020264, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.0, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:32:55.188+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,13,68.25370799924713,59483.90439581836,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.796041632760061,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 140.50106408399733, ""window_s"": 10.05340866700135, ""steps_in_window"": 146, ""step_ms_mean"": 68.66185357524058, ""step_ms_max"": 77.30279200040968, ""samples_per_sec"": 232.35900154616547, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 28.4, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:33:05.229+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,14,68.21252049849136,59543.618839987736,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.71925721552274,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 150.54439049999928, ""window_s"": 10.043326416001946, ""steps_in_window"": 146, ""step_ms_mean"": 68.59029048637365, ""step_ms_max"": 72.74566600244725, ""samples_per_sec"": 232.5922610937021, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 28.7, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:33:15.300+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,15,68.29597899923101,59382.075040021846,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.6369439449212323,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 160.61503891699977, ""window_s"": 10.070648417000484, ""steps_in_window"": 146, ""step_ms_mean"": 68.79557217101524, ""step_ms_max"": 84.32204199925764, ""samples_per_sec"": 231.96123062508534, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.3, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:33:25.345+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,16,68.27420799891115,59522.13761171931,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.5652886698507282,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 170.6619899169964, ""window_s"": 10.046950999996625, ""steps_in_window"": 146, ""step_ms_mean"": 68.63132617786194, ""step_ms_max"": 73.10787499591243, ""samples_per_sec"": 232.50835004577854, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.3, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:33:35.416+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,17,68.32385349844117,59411.01195617137,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.5014046177472153,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 180.72773329199845, ""window_s"": 10.065743375002057, ""steps_in_window"": 146, ""step_ms_mean"": 68.76746882863537, ""step_ms_max"": 74.91637500061188, ""samples_per_sec"": 232.07426545379442, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.4, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:33:45.460+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,18,68.33060449935147,59510.15965728548,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.44434666368242814,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 190.77670650000073, ""window_s"": 10.04897320800228, ""steps_in_window"": 146, ""step_ms_mean"": 68.6233164449059, ""step_ms_max"": 72.7422080017277, ""samples_per_sec"": 232.46156116127142, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 28.3, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:33:55.516+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,19,68.28870849494706,59470.8875977927,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.3854065145531746,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 200.83231562499714, ""window_s"": 10.055609124996408, ""steps_in_window"": 146, ""step_ms_mean"": 68.69930736985685, ""step_ms_max"": 73.18154200038407, ""samples_per_sec"": 232.30815467887774, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.1, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:34:05.560+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,20,68.24827049786109,59534.192251151086,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.33323776681129247,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 210.87723229199764, ""window_s"": 10.044916667000507, ""steps_in_window"": 146, ""step_ms_mean"": 68.62498628021831, ""step_ms_max"": 72.83862499753013, ""samples_per_sec"": 232.55543848105893, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.0, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:34:15.603+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,21,68.21585449870327,59553.30045221468,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.2880159514407589,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 220.91892595899844, ""window_s"": 10.0416936670008, ""steps_in_window"": 146, ""step_ms_mean"": 68.61022913703704, ""step_ms_max"": 74.18691700149793, ""samples_per_sec"": 232.6300798914636, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 28.5, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:34:25.643+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,22,68.20295799843734,59578.98016167507,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.2454351350052716,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 230.95629145899875, ""window_s"": 10.037365500000305, ""steps_in_window"": 146, ""step_ms_mean"": 68.56951454103357, ""step_ms_max"": 72.74008300009882, ""samples_per_sec"": 232.73039125654324, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 28.3, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:34:35.689+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,23,68.20804200106068,59522.325960771326,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.20723649267464467,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 241.0032106669969, ""window_s"": 10.046919207998144, ""steps_in_window"": 146, ""step_ms_mean"": 68.6207502805875, ""step_ms_max"": 73.1028750014957, ""samples_per_sec"": 232.509085784263, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 28.4, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:34:45.733+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,24,68.21981299799518,59530.4198402608,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.1734667669420373,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 251.04876387499826, ""window_s"": 10.045553208001365, ""steps_in_window"": 146, ""step_ms_mean"": 68.61718839773197, ""step_ms_max"": 77.38512500509387, ""samples_per_sec"": 232.54070250101876, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 28.6, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:34:55.766+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,25,68.1890209998528,59600.5081299381,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.1463776680908791,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 261.0825038339972, ""window_s"": 10.033739958998922, ""steps_in_window"": 146, ""step_ms_mean"": 68.5436809039296, ""step_ms_max"": 72.84975000220584, ""samples_per_sec"": 232.8144848825707, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.0, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:35:05.837+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,26,68.2762085016293,59442.2655604749,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.12286280743675689,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 271.14295483399474, ""window_s"": 10.060450999997556, ""steps_in_window"": 146, ""step_ms_mean"": 68.73599915079093, ""step_ms_max"": 74.75158399756765, ""samples_per_sec"": 232.19634984560508, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.0, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:35:15.881+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,27,68.21254199894611,59555.48991568724,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.10250983019805934,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 281.1842793339965, ""window_s"": 10.041324500001792, ""steps_in_window"": 146, ""step_ms_mean"": 68.6018875552292, ""step_ms_max"": 74.16175000253133, ""samples_per_sec"": 232.6386324831533, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 28.4, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
20260919T172639,2026-09-19T17:35:25.926+07:00,sustained,mps,Apple M1 Pro (16-core GPU),gpt,synthetic_markov,16,256,fp32,measure,28,68.25647949881386,59571.674187707635,tokens/s (window),1218.71875,mps_driver_allocated_memory (current snapshot; includes allocator cache),0.08552795520996394,,ok,,,"{""n_params"": 4273664, ""tokens_per_step"": 4096, ""duration_s_target"": 600.0, ""elapsed_s"": 291.22287583399884, ""window_s"": 10.038596500002313, ""steps_in_window"": 146, ""step_ms_mean"": 68.60775777386152, ""step_ms_max"": 72.96750000386965, ""samples_per_sec"": 232.70185229573295, ""telemetry_unavailable"": {""gpu_utilization_percent"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""temperature_c"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""power_w"": ""Apple Silicon GPU sensors need `sudo powermetrics`; not collected (no root required by this suite)"", ""cpu_speed_limit_percent"": ""pmset reported no thermal limit; 100 means 'no throttling reported by the OS', not a measured clock""}, ""process_cpu_percent"": 29.2, ""gpu_utilization_percent"": null, ""temperature_c"": null, ""power_w"": null, ""cpu_speed_limit_percent"": 100.0}","{""torch"":""2.14.0"",""device_name"":""Apple M1 Pro (16-core GPU)"",""seed"":1234,""git_commit"":""2c24789d48523ca307f7e9c6d6bded783520cc40"",""code_sha256"":""ad2062058ca50491"",""hostname"":""Kims-MacBook-Pro-16.local""}"
